Hp,Ep,Length,Hydrophobic residue%,H,miuH,Normalized Hydrophobic Moment,Normalized Hydrophobicity,Net Charge,Isoelectric Point,Penetration Depth,Tilt Angle,Disordered Conformation Propensity,Linear Moment,Propensity to in vitro Aggregation,Angle Subtended by the Hydrophobic Residues,Amphiphilicity Index,Propensity to PPII coil,Boman Index,PP1,PP2,PP3,KF1,KF2,KF3,KF4,KF5,KF6,KF7,KF8,KF9,KF10,Z1,Z2,Z3,Z4,Z5,F1,F2,F3,F4,F5,F6,T1,T2,T3,T4,T5,VHSE1,VHSE2,VHSE3,VHSE4,VHSE5,VHSE6,VHSE7,VHSE8,ProtFP1,ProtFP2,ProtFP3,ProtFP4,ProtFP5,ProtFP6,ProtFP7,ProtFP8,ST1,ST2,ST3,ST4,ST5,ST6,ST7,ST8,BLOSUM1,BLOSUM2,BLOSUM3,BLOSUM4,BLOSUM5,BLOSUM6,BLOSUM7,BLOSUM8,BLOSUM9,BLOSUM10,MSWHIM1,MSWHIM2,MSWHIM3,Tiny_Mole.,Small_Mole.,Aliphatic_Mole.,Aromatic_Mole.,NonPolar_Mole.,Polar_Mole.,Charged_Mole.,Basic_Mole.,Acidic_Mole.
0.5,0.5,20,0.4,0.486,0.377189129,0.72,0.89,-1,5.22,19,116,0.02,0.28,0,40,1.61,1.12,2.293,0.1205,-0.1425,-0.0905,0.2085,0.2435,-0.006,-0.0185,-0.206,0.1225,-0.159,0.087,0.297,-0.071,0.141,0.643,0.4115,-0.056,-0.184,-0.06475,-0.09765,0.1784,-0.30325,-0.11205,-0.02095,-2.786,-0.125,0.061,-0.3555,0.3185,-0.0525,0.2735,0.221,0.0465,-0.07,0.262,-0.1935,0.074,0.133,0.8685,0.1215,-0.4565,0.202,-0.235,0.286,-0.0385,-0.55445,-0.07755,0.0088,-0.1754,0.0504,-0.0833,0.0766,0.00945,0.0075,0.2225,-0.068,0.2045,0.084,-0.177,-0.1625,0.0095,0.1255,-0.0765,0.029,0.368,-0.3325,20,40,15,30,55,45,30,15,15
0.15,0.4,20,0.55,0.71,0.388852182,1.61,-0.85,0,7.77,13,84,0.5,0.22,58.8,90,0.22,1.05,-0.3415,-0.329,-0.3655,0.1155,-0.1635,-0.442,0.1995,-0.249,0.0945,-0.416,-0.505,-0.105,0.199,0.0985,-0.5385,-0.8525,-0.118,-0.024,0.5045,0.08485,0.03385,-0.1732,0.5275,0.1657,-0.03435,-5.1385,-0.8195,0.1555,0.235,0.6815,0.2675,-0.453,-0.3275,-0.526,0.0705,-0.435,0.073,0.0375,0.874,-1.7735,-0.47,0.755,-0.086,-0.169,0.011,-0.413,-0.94915,-0.38805,-0.28675,-0.12695,-0.11975,-0.37895,0.1613,0.08825,-0.138,-0.2925,-0.1785,0.341,-0.119,0.11,0.2565,-0.188,0.086,0.1695,-0.39,0.5995,-0.598,35,55,45,20,60,40,15,15,0
0.15,0.5,20,0.35,0.241,0.247672671,0.81,0.51,-1,4.54,30,139,0.13,0.24,0,40,0.74,1.03,1.6165,-0.03,-0.389,-0.0285,-0.116,-0.2135,0.0655,0.3145,0.0685,-0.501,0.124,-0.196,-0.1155,0.1455,0.1995,-0.8155,-0.673,-0.8445,0.342,-0.5851,0.06395,-0.1776,0.5341,0.3543,-0.05885,-4.7745,0.06,0.0435,0.3715,0.4715,-0.185,-0.1095,-0.1575,-0.2885,-0.206,-0.439,0.346,0.285,-1.394,-0.4195,-0.7685,0.385,-0.7765,-0.0035,0.47,-0.058,-0.90775,-0.43045,-0.299,-0.04045,-0.0647,0.0017,0.04125,-0.04265,0.3215,-0.456,-0.276,-0.1795,-0.228,0.0315,-0.096,-0.186,0.0385,-0.0125,-0.443,0.332,-0.3435,20,55,30,0,45,55,35,15,20
0.05,0.45,20,0.4,0.2865,0.269797386,1.29,0.56,2,10.19,30,86,-0.03,0.36,356.6,80,1.07,1.05,1.9525,0.016,-0.2575,0.0595,-0.234,-0.0435,0.342,0.325,0.285,-0.435,-0.019,-0.2765,-0.0255,-0.0445,0.112,-0.3205,-0.8925,-0.3215,0.379,-0.62985,0.23195,0.0077,0.34985,0.13795,0.3739,-4.02,0.2395,0.004,0.155,0.3885,-0.178,-0.0615,0.051,-0.313,0.219,-0.2025,0.1755,0.0715,-0.505,0.4075,-0.6155,0.914,-0.131,0.115,0.3505,-0.0665,-0.7838,-0.21895,-0.1798,-0.07345,-0.0739,0.0132,0.13755,0.0967,0.189,-0.2335,-0.497,-0.109,0.0685,0.0025,0.055,-0.114,0.16,0.1525,-0.3085,0.578,-0.3045,15,45,35,10,45,55,25,20,5
0.65,0.3,20,0.45,0.5265,0.252653049,0.71,0.05,-4,3.3,17,115,0.43,0.3,0,20,0.85,1.07,1.3285,-0.1135,-0.3195,-0.2245,0.0935,-0.125,-0.0765,-0.079,-0.3745,-0.441,-0.3685,-0.186,-0.1015,0.256,-0.3105,-0.351,-0.0685,-0.787,0.31,-0.37645,-0.07725,-0.00365,0.46975,0.2874,-0.28175,-4.134,-0.2605,0.1715,0.118,0.509,0.068,0.082,-0.0865,-0.2465,-0.455,-0.403,0.0475,0.255,-0.2925,-0.545,-0.731,-0.494,-0.617,-0.192,0.4315,-0.0795,-0.80835,-0.29415,-0.2559,-0.11105,-0.04115,-0.17235,0.0218,0.0465,0.0555,-0.2395,-0.1305,-0.084,-0.3595,-0.008,-0.168,0.056,0.0425,0.0425,-0.317,0.2945,-0.4505,15,55,35,10,60,40,30,5,25
0.65,0.3,20,0.35,0.173,0.329216915,0.97,1.62,4,10.74,19,64,-0.46,0.44,0,30,1.99,1.06,3.4755,0.237,-0.0125,0.1135,0.188,0.498,-0.0065,0.361,-0.0475,-0.398,0.078,0.0565,-0.0135,-0.1085,0.3465,1.02,-0.555,0.2675,0.2355,-0.4963,-0.011,0.3534,0.0208,-0.0341,0.2433,-2.223,0.4905,-0.2305,-0.211,0.151,-0.2425,0.554,0.4245,0.268,0.293,0.2065,0.3395,0.0415,-0.917,2.076,0.209,0.344,-0.3235,0.122,0.4255,-0.05,-0.47375,-0.0251,-0.0436,-0.2343,-0.00805,0.25405,0.22425,0.1363,0.297,0.204,-0.272,-0.1795,0.1145,0.1405,-0.0285,-0.0835,-0.1235,-0.2505,-0.093,0.361,-0.1305,5,35,15,20,40,60,40,30,10
0.4,0.3,20,0.45,0.358,0.290546635,0.66,0.36,0,6.32,21,158,0.13,0.28,0,40,0.49,1.15,2.1015,-0.17,-0.2785,0.01,-0.0295,-0.1785,-0.2725,0.051,-0.3385,-0.4695,0.0655,-0.447,0.3445,0.0405,-0.043,-0.201,-0.104,-0.316,0.5845,-0.12655,-0.0096,-0.11715,0.45355,0.6266,-0.10685,-4.4265,-0.278,0.0045,0.125,0.527,-0.04,0.042,-0.116,-0.259,-0.0975,-0.2115,0.0415,0.5645,-0.88,-0.4095,-0.4395,0.354,-0.5755,-0.458,-0.1795,0.41,-0.8404,-0.3136,-0.23025,-0.0718,-0.18705,-0.2916,0.10975,0.09195,0.216,-0.3475,-0.109,-0.124,-0.164,-0.1105,0.0635,-0.1655,0.1855,-0.224,-0.34,0.365,-0.3525,30,55,30,10,55,45,30,15,15
0.15,0.25,20,0.4,0.1685,0.288038409,1.16,0.67,-1,6.05,30,47,0.08,0.24,6.15,40,0.64,1,2.3605,0.124,-0.4255,0.0095,-0.2545,-0.2675,-0.038,0.328,0.145,-0.356,-0.468,-0.125,0.159,0.016,0.8195,-0.374,-0.295,-0.4465,0.571,-0.46625,0.19685,-0.21295,0.34465,-0.05005,-0.04835,-4.7795,0.0815,0.2845,0.1775,0.666,-0.2715,-0.157,-0.1905,-0.399,-0.1795,0.054,0.1855,-0.008,-1.2705,-0.1635,-1.1815,0.3165,0.1485,-0.062,0.0735,0.0255,-0.89725,-0.26185,-0.3775,-0.1334,0.17075,-0.07625,0.15245,0.1085,0.3775,-0.2455,-0.2865,0.1615,-0.0175,0.122,-0.144,-0.08,0.13,0.1245,-0.315,0.351,-0.518,25,55,35,10,35,65,35,20,15
0.2,0.4,20,0.4,0.3505,0.224604292,0.53,-0.08,-1,5.02,16,88,0.31,0.4,96.95,40,0.51,0.98,0.9965,-0.1165,-0.506,0.1405,0.0075,-0.581,0.2025,0.0965,0.0315,-0.2775,-0.4255,1.11E-17,-0.3225,0.236,0.399,-1.195,-0.087,-0.564,0.158,-0.22775,-0.165,-0.3852,0.49375,-0.164,-0.08885,-5.747,-0.4165,0.257,0.341,0.996,-0.063,-0.422,-0.5325,-0.3205,-0.1825,-0.213,0.0345,-0.1125,-0.934,-1.817,-0.577,0.25,0.1895,-0.0155,0.1745,0.3595,-1.04045,-0.34725,-0.37475,0.00645,0.039,-0.7027,0.04695,0.2223,0.134,-0.3405,0.0455,0.167,-0.121,0.284,0.04,-0.259,0.2365,0.1015,-0.4525,0.388,-0.628,50,70,30,10,50,50,20,10,10
0.15,0.6,20,0.45,0.3285,0.253254432,0.51,-0.06,-1,4.18,24,19,0.31,0.2,1.98,20,0.43,1.03,1.164,-0.0885,-0.4695,0.0725,-0.276,-0.489,-0.051,0.176,-0.2245,-0.614,-0.142,-0.4995,-0.0525,0.136,0.1585,-1.096,-0.3745,-0.8585,0.5135,-0.19155,0.152,-0.31005,0.7281,0.26625,-0.11035,-5.5985,-0.2295,0.2865,0.4975,0.7945,-0.087,-0.2485,-0.35,-0.597,-0.1945,-0.345,0.026,0.164,-1.033,-1.1925,-1.263,0.567,-0.3595,-0.186,0.1195,0.4995,-1.0241,-0.5081,-0.4667,-0.0334,0.01585,-0.3507,0.02515,0.0161,0.18,-0.6015,-0.1065,-0.071,-0.0885,0.1375,-0.0985,-0.3795,0.252,-0.0265,-0.5615,0.375,-0.5045,45,65,40,0,45,55,25,10,15
0.05,0.75,20,0.45,0.3155,0.355063788,1.02,0.4,-2,4.05,18,105,0.22,0.22,0,80,0.5,0.86,2.258,-0.033,-0.2775,-0.124,-0.354,-0.099,-0.1545,0.1865,-0.247,-0.2215,0.4115,0.1315,-0.1145,0.168,0.168,-0.4715,-0.6605,-0.7455,0.23,-0.23515,0.3484,-0.06795,0.5039,0.00715,-0.1466,-4.432,0.8205,-0.139,0.4845,0.543,-0.0865,-0.0155,-0.0755,0.137,-0.3205,-0.228,0.4145,-0.3255,-0.527,-0.157,-0.858,-0.1915,-0.349,0.558,-0.1135,-0.3045,-0.8374,-0.1202,-0.177,-0.0033,-0.01475,0.1357,0.11,0.23125,0.1955,-0.264,-0.3855,-0.1095,0.021,0.3555,-0.0515,0.1,-0.16,0.087,-0.3165,0.3225,-0.2555,15,35,30,0,50,50,30,10,20
0.15,0.25,20,0.5,0.325,0.079078908,0.38,-0.16,1,8.62,30,75,0.24,0.34,7.87,60,0.56,0.94,0.285,-0.3565,-0.5055,0.163,-0.262,-0.7335,-0.1115,0.073,0.0155,-0.4545,0.3565,-0.0565,-0.2595,-0.009,0.344,-1.5475,-0.2465,-0.5435,0.3505,-0.29355,-0.00235,-0.55455,0.68895,0.03635,-0.116,-6.4425,-0.36,0.018,0.5775,1.184,-0.0905,-0.595,-0.6815,-0.0805,0.014,-0.5295,0.3845,-0.1955,-1.2325,-2.3295,-0.2125,0.671,-0.3235,0.686,-0.0665,0.2625,-1.1674,-0.36265,-0.27835,0.1565,-0.28125,-0.88005,0.169,0.58355,0.228,-0.4785,0.141,-0.16,0.067,0.157,0.243,0.052,0.3605,0.1345,-0.499,0.36,-0.4205,50,65,40,0,65,35,15,10,5
0.05,0.5,20,0.35,0.3675,0.318588034,0.92,0.44,1,9.53,16,96,0.05,0.27,50.47,80,0.57,0.98,1.9865,-0.1045,-0.29,0.0965,0.406,-0.1885,0.18,0.031,-0.1385,-0.3115,0.1075,0.3375,0.1545,0.0905,0.2095,-0.3155,-0.2485,-0.2955,0.3565,-0.1617,-0.4068,-0.10225,0.401,-0.04825,-0.03365,-4.505,-0.0515,0.078,0.1145,0.752,-0.032,-0.0725,-0.267,0.2335,-0.037,-0.1565,0.3855,-0.1115,-0.7675,-0.9115,0.4525,0.045,0.032,0.097,0.3745,-0.342,-0.8503,-0.12745,-0.1754,-0.06165,-0.0948,-0.3738,0.06455,0.31735,0.185,-0.047,-0.055,0.243,-0.1085,0.2925,0.2445,-0.044,-0.2075,-0.059,-0.2105,0.3725,-0.4135,25,55,25,15,55,45,20,15,5
0.25,0.45,20,0.65,0.8375,0.554651282,2.1,-1.12,0,7.47,13,87,0.59,0.2,0,200,0.57,1.09,-0.944,-0.452,-0.237,-0.0505,-0.3,-0.214,0.0925,-0.3385,-0.05,-0.5935,-0.221,-0.1945,0.3855,-0.261,-1.3735,-0.615,-0.3235,-0.2305,0.5915,0.27085,0.2009,0.1431,0.5976,0.36115,-0.0759,-4.484,-0.5875,-0.0425,0.4075,0.3825,0.428,-0.1175,-0.052,-0.6435,0.107,-0.644,-0.024,0.1795,1.5325,-1.0185,-0.8085,0.655,-0.613,-0.22,0.211,-0.081,-0.84285,-0.40975,-0.14785,-0.09355,-0.2933,-0.03305,-0.0001,-0.0137,-0.331,-0.4165,-0.329,0.0745,-0.223,-0.079,0.127,0.0125,0.1635,0.032,-0.412,0.56,-0.403,20,40,55,15,75,25,15,10,5
0.7,0.25,20,0.6,0.623,0.384821497,1.19,-0.75,1,10.5,13,88,0.43,0.24,140.22,80,0.37,0.89,0.489,-0.3435,-0.225,0.0245,-0.328,-0.2525,0.098,-0.126,-0.3875,-0.6185,0.373,0.0675,0.131,0.012,-0.6825,-0.781,-0.707,-0.5265,0.3495,0.12335,0.24,0.01025,0.8044,0.0034,0.085,-4.704,0.1665,-0.057,0.448,0.7305,0.2345,-0.136,-0.167,-0.1515,0.06,-0.459,0.2345,-0.3165,0.813,-1.1035,-0.534,0.4235,-0.289,0.537,0.0485,0.015,-0.87895,-0.2682,-0.1512,0.0051,-0.28945,-0.22335,0.0809,0.4101,-0.1945,-0.3095,-0.23,0.0015,0.0175,0.3735,0.184,0.02,0.0855,-0.05,-0.3655,0.4785,-0.297,30,40,45,10,65,35,15,10,5
0.5,0.5,20,0.5,0.596,0.162954022,0.51,0.04,0,7.62,11,76,0.23,0.29,0,50,1.33,1.02,0.6145,-0.2055,-0.2535,0.015,-0.0555,-0.195,0.171,-0.101,-0.1155,-0.2015,-0.24,-0.042,-0.4035,-0.1285,-0.345,-0.4775,-0.319,-0.051,0.128,-0.2628,-0.0624,-0.02595,0.31765,-0.0348,0.02985,-4.097,-0.5655,0.095,-0.006,0.7265,0.115,-0.122,-0.1815,-0.1005,0.081,-0.4375,0.1115,-0.112,0.254,-0.855,0.0145,0.2625,-0.2115,0.3825,0.25,-0.0435,-0.788,-0.2455,-0.19445,-0.1145,-0.14205,-0.609,0.23635,0.3957,-0.0375,0.0055,-0.005,-0.1495,-0.068,0.1045,0.1605,-0.0045,0.239,0.273,-0.2165,0.544,-0.4505,30,50,35,20,65,35,15,10,5
0.15,0.45,20,0.4,0.4545,0.331054177,1.08,-0.15,-1,3.01,15,120,0.34,0.18,0,60,0.38,0.93,0.201,-0.2995,-0.5025,0.042,0.184,-0.6595,0.046,-0.073,-0.061,-0.4185,0.2255,0.1565,-0.2135,-0.1375,-0.021,-1.416,-0.1905,-0.8635,0.396,-0.0659,-0.40165,-0.39525,0.71685,-0.0374,-0.3016,-6.08,-0.4765,0.2495,0.4475,1.1665,0.0515,-0.4365,-0.6965,0.021,-0.1935,-0.575,0.2795,-0.2735,-1.137,-2.534,0.091,0.078,-0.203,0.379,0.3145,0.145,-1.11005,-0.3177,-0.3037,0.0709,-0.15655,-0.84245,-0.04315,0.48785,0.147,-0.306,0.153,0.0265,-0.191,0.304,0.217,-0.0455,0.1045,0.137,-0.37,0.398,-0.5655,45,65,35,5,65,35,5,0,5
0.2,0.1,20,0.55,0.637,0.414177179,1.34,-1.01,0,6.14,12,53,0.55,0.32,125.93,90,0.25,0.84,-1.1695,-0.5685,-0.4275,0.045,0.0075,-0.6335,0.0555,-0.2585,-0.0895,-0.7035,0.4355,0.476,-0.1665,0.0475,-0.7015,-1.66,-0.5115,-0.7185,0.468,0.02025,-0.2214,-0.2797,1.0098,-0.0329,-0.32845,-6.2135,-0.339,-0.0775,0.8035,1.047,0.295,-0.48,-0.644,0.0825,-0.106,-0.941,0.691,-0.4245,-0.0115,-2.897,0.075,0.225,-0.7565,0.834,0.445,-0.4675,-1.1348,-0.3624,-0.20785,0.1147,-0.39415,-0.5447,0.00455,0.5365,-0.069,-0.457,0.0405,0.021,-0.261,0.419,0.3505,0.2245,-0.13,0.097,-0.511,0.323,-0.4095,30,55,50,0,80,20,10,5,5
0.45,0.35,20,0.5,0.5145,0.102613856,0.17,-0.16,-2,4.32,21,152,0.39,0.41,573,60,0.83,0.93,1.0325,-0.1625,-0.289,-0.108,-0.0615,-0.151,0.187,-0.072,-0.2315,-0.205,-0.033,0.5025,0.1715,0.1875,-0.1025,-0.42,-0.0885,-0.538,-0.02,-0.2443,0.03505,-0.0133,0.30615,-0.24875,-0.06245,-4.219,-0.052,0.143,0.1065,0.6685,0.0775,-0.106,-0.13,-0.0425,-0.2185,-0.221,0.217,-0.2785,0.5095,-0.7625,-0.3395,-0.3015,-0.021,0.363,0.426,-0.447,-0.799,-0.21845,-0.0803,-0.03765,-0.1067,-0.25375,0.01655,0.26175,-0.0805,-0.0545,-0.1555,0.303,-0.092,0.1605,0.027,0.122,0.067,0.0715,-0.1605,0.3135,-0.375,20,50,35,20,65,35,25,10,15
0.4,0.2,20,0.4,0.3345,0.074908531,0.21,0.2,-1,4.32,25,9,0.23,0.3,0,40,0.75,1.02,1.2285,-0.09,-0.385,0.0215,-0.088,-0.3035,-0.0355,0.1255,-0.0585,-0.5305,-0.0565,-0.1095,-0.106,0.1435,0.112,-0.707,-0.1475,-0.721,0.166,-0.33475,-0.01185,-0.1888,0.5202,0.13985,-0.08595,-4.784,-0.3025,0.1605,0.088,0.7365,-0.068,-0.1625,-0.266,-0.2705,-0.1675,-0.244,-0.001,0.0955,-0.9575,-0.888,-0.5475,0.2555,-0.4015,-0.023,0.149,0.4485,-0.89305,-0.36525,-0.21855,-0.03865,-0.095,-0.4722,-0.01415,0.21055,0.144,-0.2305,-0.0705,-0.008,-0.1575,0.129,-0.0195,-0.2705,0.369,-0.1245,-0.311,0.383,-0.463,40,60,25,15,50,50,25,10,15
0.2,0.3,20,0.45,-0.073,0.165984992,0.4,0.89,3,11.3,30,73,-0.18,0.15,0,40,0.86,0.93,3.405,-0.011,-0.3335,0.248,-0.389,-0.321,0.091,0.548,-0.4665,-0.225,0.135,0.2505,0.101,-0.305,1.207,-0.464,-0.765,-0.3045,0.533,-0.4836,0.2645,-0.2776,0.4958,-0.12835,0.22,-5.0455,0.5245,0.088,0.3995,0.9305,-0.4285,-0.112,-0.2645,-0.0345,0.1145,-0.12,0.6815,-0.1625,-1.6595,-0.246,-0.8085,0.95,0.007,0.619,0.119,-0.0785,-0.92375,-0.3041,-0.37055,0.0006,-0.0686,-0.4394,0.2942,0.49875,0.5095,-0.352,-0.163,-0.016,0.2075,0.3185,0.2125,-0.0555,0.2205,-0.005,-0.407,0.2405,-0.184,35,55,40,0,45,55,35,25,10
0.05,0.65,20,0.45,0.4115,0.028090029,0.23,-0.01,2,9.92,24,164,0.15,0.17,0,30,0.74,1.06,1.292,-0.152,-0.327,0.18,0.0925,-0.3015,0.245,0.073,-0.124,-0.335,-0.018,-0.0895,0.0835,-0.0275,0.0855,-0.6395,-0.163,-0.3615,0.2085,-0.10365,-0.14345,-0.1761,0.365,0.01335,0.1383,-4.9255,-0.203,0.04,0.2885,0.7155,-0.034,-0.1865,-0.2375,-0.2425,0.108,-0.1555,0.031,0.0645,-0.432,-0.898,-0.19,0.56,0.0555,-0.114,0.3355,0.279,-0.90915,-0.32375,-0.23415,0.0147,-0.1273,-0.4083,0.0684,0.1265,0.05,-0.354,-0.009,0.093,0.0285,0.1225,0.0785,-0.195,0.1515,-0.1405,-0.422,0.417,-0.39,40,60,30,10,55,45,20,15,5
0.15,0.55,20,0.45,0.394,0.24200731,0.53,0.16,0,7.04,17,96,0.19,0.26,0,60,0.57,0.93,1.4165,-0.173,-0.319,0.074,-0.117,-0.302,-0.136,0.0115,0.0285,-0.126,0.1455,0.281,-0.1275,0.1215,0.4135,-0.568,0.1055,-0.232,-0.1055,-0.14325,0.0055,-0.28025,0.2624,-0.1519,-0.065,-4.795,-0.0145,-0.2,0.031,0.8415,-0.049,-0.334,-0.336,0.2215,-0.082,-0.0385,0.1665,-0.2525,-0.593,-1.1335,0.1325,0.015,0.008,0.5135,-0.3515,0.077,-0.8903,-0.1048,-0.03875,0.0337,-0.1903,-0.53945,0.21785,0.5467,0.1315,-0.003,0.023,0.0955,0.0715,0.267,0.1385,0.1185,0.268,-0.0735,-0.1995,0.3875,-0.389,40,45,15,20,55,45,25,15,10
0.15,0.35,20,0.35,0.251,0.143910657,0.54,0.74,-1,5.25,24,59,0.06,0.24,0,40,0.89,1,1.951,-0.052,-0.365,0.026,0.0585,-0.285,-0.019,0.133,-0.1545,-0.129,-0.0675,0.31,0.058,-0.241,0.529,-0.345,0.012,-0.4555,0.2695,-0.28605,-0.1767,-0.2021,0.2816,-0.0223,-0.15885,-4.581,-0.298,0.251,-0.095,0.8715,-0.1585,-0.153,-0.3375,0.0845,-0.1415,-0.1935,0.257,-0.0975,-1.198,-0.891,-0.013,0.142,-0.097,0.212,0.152,-0.1645,-0.8549,-0.2185,-0.18635,-0.08305,-0.0458,-0.6669,0.06065,0.4283,0.308,0.0395,-0.04,0.185,-0.079,0.1225,0.205,-0.091,0.272,0.0795,-0.1075,0.379,-0.441,35,55,25,20,55,45,20,10,10
0.3,0.3,20,0.55,0.5205,0.078349045,0.62,-0.16,-2,4.32,25,18,0.39,0.27,0,60,0.64,1.12,0.219,-0.3425,-0.343,-0.069,-0.328,-0.331,-0.597,-0.2055,-0.229,-0.6475,-0.086,-0.3235,0.334,0.016,-0.496,-0.441,0.223,-0.278,0.7255,0.0183,0.1932,-0.1427,0.61255,0.64505,-0.4578,-4.8725,-0.7425,0.0395,0.19,0.628,0.1555,-0.136,-0.2475,-0.3395,-0.168,-0.5285,0.1395,0.353,-0.22,-1.1475,-0.6785,0.3905,-1.024,-0.1455,-0.372,-0.005,-0.9059,-0.36345,-0.17365,-0.1051,-0.2491,-0.42765,0.06,0.21015,0.09,-0.3035,-0.135,-0.029,-0.194,-0.215,0.1755,-0.015,0.357,-0.0155,-0.311,0.3635,-0.4175,30,50,45,15,70,30,25,10,15
0.35,0.4,20,0.3,0.351,0.105752654,0.43,0.88,-2,5.74,19,90,0.07,0.32,2.58,40,0.53,1.04,2.03,0.0485,-0.361,-0.0315,0.319,-0.149,-0.1395,-0.0035,0.37,-0.015,-0.3675,0.2855,0.2045,0.1185,0.5245,0.072,0.4505,-0.0275,0.248,-0.2283,-0.34375,-0.1675,-0.02495,-0.0163,-0.2945,-4.151,-0.465,0.1685,-0.2985,0.623,-0.0805,-0.1655,-0.2505,0.126,-0.2455,0.1775,0.0615,0.015,-1.0105,-0.6255,0.2975,-0.33,0.2225,-0.3185,-0.1555,-0.2645,-0.78965,-0.05305,-0.11845,-0.1712,0.1064,-0.3421,0.0875,0.1708,0.297,0.226,-0.0775,0.411,-0.183,0.101,0.0805,-0.098,-0.054,0.045,0.007,0.426,-0.6385,25,55,10,30,45,55,25,15,10
0.05,0.3,20,0.35,0.496,0.148433986,0.27,0.07,-3,2.86,26,10,0.37,0.22,0,40,0.5,1.02,0.673,-0.1965,-0.425,-0.138,0.188,-0.383,0.1395,-0.019,-0.005,-0.2105,0.0455,0.0675,-0.154,-0.2235,-0.179,-1.014,-0.2,-1.0055,0.1765,-0.2292,-0.33305,-0.21605,0.44775,0.1995,-0.25315,-5.0095,-0.417,0.183,0.1575,0.7495,0.0305,-0.247,-0.408,-0.1105,-0.3415,-0.551,0.0935,0.1055,-0.956,-1.5945,-0.122,-0.189,-0.4535,0.0095,0.473,0.043,-0.94785,-0.35025,-0.2241,-0.00545,-0.12955,-0.4832,-0.0571,0.213,0.1435,-0.226,-0.029,-0.038,-0.374,0.0775,0.0155,-0.036,0.151,0.0925,-0.2695,0.431,-0.5095,30,55,25,10,60,40,15,0,15
0.25,0.55,20,0.5,0.296,0.039544736,0.39,-0.43,-3,3.29,15,45,0.52,0.36,348.47,60,0.44,0.94,0.8365,-0.2265,-0.591,-0.051,-0.103,-0.6935,0.3375,0.137,-0.1015,-0.4245,-0.445,0.211,-0.231,0.394,0.36,-1.5205,-0.221,-0.9925,0.183,-0.70635,-0.10585,-0.41465,0.6476,-0.2552,-0.08675,-6.0395,-0.497,0.53,0.4645,1.1325,-0.0785,-0.423,-0.5875,-0.5675,-0.4205,-0.368,0.104,-0.064,-0.7875,-2.131,-1.144,-0.1425,0.119,0.088,0.6005,0.5145,-1.10745,-0.49765,-0.43295,0.09825,-0.0321,-0.78175,-0.0467,0.25525,0.0965,-0.5125,0.0855,0.1185,-0.359,0.2355,-0.1235,-0.1085,0.317,0.1545,-0.4825,0.2035,-0.6455,40,90,45,5,60,40,25,5,20
0.6,0.3,20,0.65,0.531,0.198542661,0.74,-1.01,-2,3.06,9,60,0.66,0.28,194.32,80,0.19,0.88,-0.4925,-0.4435,-0.4915,-0.0365,-0.5915,-0.7215,0.0455,-0.088,-0.2955,-0.4625,0.075,0.1785,-0.0565,-0.1905,-0.331,-1.5875,-0.3695,-0.906,0.3985,-0.14255,0.28525,-0.35665,0.86215,-0.06055,-0.185,-6.126,-0.4635,0.3335,0.594,1.1325,0.1575,-0.543,-0.5815,-0.494,-0.2105,-0.7135,0.227,-0.3565,0.2525,-2.49,-1.1725,0.4535,-0.3325,0.6075,0.079,0.099,-1.11165,-0.54395,-0.35485,0.0814,-0.2176,-0.72385,0.04105,0.4507,-0.0625,-0.5135,-0.0255,0.0285,-0.1345,0.3205,0.1365,-0.071,0.396,0.2045,-0.457,0.4025,-0.5035,45,65,55,5,70,30,10,0,10
0.2,0.55,20,0.4,0.454,0.08793986,0.22,0.04,-1,3.22,21,147,0.28,0.29,42.72,60,0.6,0.99,0.6545,-0.1755,-0.474,0.0115,0.096,-0.5475,0.3695,0.0785,0.053,-0.063,-0.106,0.019,-0.4395,-0.5255,0.1255,-1.2395,-0.363,-0.83,0.2455,-0.34855,-0.3122,-0.3533,0.42145,-0.06275,-0.06165,-5.495,-0.4875,0.315,0.269,0.9805,-0.049,-0.4415,-0.5415,-0.201,-0.1385,-0.544,0.1165,-0.1575,-1.019,-1.9005,-0.195,0.299,-0.0115,0.244,0.539,0.061,-1.028,-0.40765,-0.39625,0.01615,-0.04025,-0.70655,0.10315,0.3089,0.197,-0.2885,0.0865,-0.108,-0.1875,0.2685,0.0715,-0.143,0.159,0.2765,-0.3695,0.5415,-0.578,40,65,30,5,55,45,5,0,5
