Hp,Ep,Length,Hydrophobic residue%,miuH,H,Normalized Hydrophobic Moment,Normalized Hydrophobicity,Net Charge,Isoelectric Point,Penetration Depth,Tilt Angle,Disordered Conformation Propensity,Linear Moment,Propensity to in vitro Aggregation,Angle Subtended by the Hydrophobic Residues,Amphiphilicity Index,Propensity to PPII coil,Boman Index,PP1,PP2,PP3,KF1,KF2,KF3,KF4,KF5,KF6,KF7,KF8,KF9,KF10,Z1,Z2,Z3,Z4,Z5,F1,F2,F3,F4,F5,F6,T1,T2,T3,T4,T5,VHSE1,VHSE2,VHSE3,VHSE4,VHSE5,VHSE6,VHSE7,VHSE8,ProtFP1,ProtFP2,ProtFP3,ProtFP4,ProtFP5,ProtFP6,ProtFP7,ProtFP8,ST1,ST2,ST3,ST4,ST5,ST6,ST7,ST8,BLOSUM1,BLOSUM2,BLOSUM3,BLOSUM4,BLOSUM5,BLOSUM6,BLOSUM7,BLOSUM8,BLOSUM9,BLOSUM10,MSWHIM1,MSWHIM2,MSWHIM3,Tiny_Mole.,Small_Mole.,Aliphatic_Mole.,Aromatic_Mole.,NonPolar_Mole.,Polar_Mole.,Charged_Mole.,Basic_Mole.,Acidic_Mole.,Anti_Sa,Label
0.151,0.585,53,0.415,0.231560498,0.409433962,1.507735849,-0.099433962,-0.284716981,0.047924528,0.03490566,-0.150566038,0.106792453,0.058490566,0.063962264,0.010188679,0.239056604,0.15,1.507735849,-0.099433962,-0.284716981,0.047924528,0.03490566,-0.150566038,0.106792453,0.058490566,0.063962264,0.010188679,0.239056604,0.15,0.035283019,0.135660377,0.325471698,-0.393584906,0.025660377,-0.126037736,-0.156037736,-0.268867925,-0.060735849,-0.16590566,-0.007849057,-0.171301887,0.079207547,-4.388301887,-0.038867925,-0.101886792,0.141132075,0.636415094,-0.096603774,-0.167169811,-0.141698113,0.090754717,0.038490566,-0.000188679,0.133584906,-0.096981132,-0.280377358,-0.45,0.212830189,-0.003962264,0.165849057,0.286415094,0.191698113,-0.020754717,-0.82445283,-0.146264151,-0.046245283,0.038509434,-0.130169811,-0.32109434,0.163264151,0.224679245,0.075471698,-0.107924528,0.00754717,0.061886792,0.146226415,-0.035660377,0.008490566,0.119811321,0.1,0.035849057,-0.217358491,0.348867925,-0.317924528,28.302,50.943,22.642,15.094,60.377,39.623,26.415,16.981,9.434,48.58544,2
0.136,0.636,22,0.5,0.70811981,0.321818182,2.684090909,0.022272727,0.120454545,0.192727273,-0.248636364,0.569545455,0.283181818,0.352727273,0.080909091,-0.632272727,0.399090909,0.105,2.684090909,0.022272727,0.120454545,0.192727273,-0.248636364,0.569545455,0.283181818,0.352727273,0.080909091,-0.632272727,0.399090909,0.105,0.222272727,-0.078181818,-0.307272727,0.691818182,-1.354090909,0.464090909,0.152727273,-0.225954545,0.398954545,0.551863636,0.253863636,-0.114863636,0.671636364,-2.15,1.005909091,-0.631818182,0.123181818,-0.05,-0.053636364,0.546818182,0.610909091,0.036818182,0.655,0.125,0.394545455,-0.022272727,0.461818182,2.312272727,-0.165454545,0.915909091,-0.303181818,0.426363636,0.336363636,0.245454545,-0.454636364,-0.035909091,0.105545455,-0.144272727,-0.286090909,0.652772727,0.261318182,0.191590909,-0.034090909,-0.007727273,-0.564090909,-0.229090909,0.205454545,0.215909091,0.017727273,0.104545455,-0.040909091,-0.39,-0.231818182,0.442727273,0.07,0,13.636,27.273,18.182,45.455,54.545,45.455,40.909,4.545,4.5,1
0.077,0.077,13,0.615,0.251483479,0.705384615,1.985384615,0.100769231,0.365384615,0.231538462,-0.106153846,0.935384615,0.049230769,0.000769231,-0.405384615,-0.473846154,0.197692308,-0.367692308,1.985384615,0.100769231,0.365384615,0.231538462,-0.106153846,0.935384615,0.049230769,0.000769231,-0.405384615,-0.473846154,0.197692308,-0.367692308,-0.737692308,0.085384615,-1.045384615,1.386923077,-1.203846154,1.426153846,-0.243076923,0.014307692,0.316692308,0.869153846,0.002076923,-0.226153846,0.575692308,-0.372307692,0.288461538,-0.624615385,-0.250769231,-0.115384615,0.220769231,0.952307692,0.899230769,0.317692308,0.88,0.026923077,0.216153846,-0.200769231,1.715384615,3.035384615,0.693846154,0.535384615,-0.570769231,0.771538462,0.266923077,0.332307692,-0.153692308,0.021076923,0.055,-0.407923077,-0.163846154,0.341,0.592,0.261923077,-0.332307692,0.467692308,-0.118461538,-0.757692308,0.396923077,0.243076923,-0.008461538,-0.088461538,-0.136923077,-0.119230769,-0.089230769,0.583076923,0.026923077,7.692,7.692,23.077,30.769,53.846,46.154,38.462,38.462,0,128.47784,3
0.462,0.385,13,0.615,0.523716674,0.705384615,1.985384615,0.100769231,0.365384615,0.231538462,-0.106153846,0.935384615,0.049230769,0.000769231,-0.405384615,-0.473846154,0.197692308,-0.367692308,1.985384615,0.100769231,0.365384615,0.231538462,-0.106153846,0.935384615,0.049230769,0.000769231,-0.405384615,-0.473846154,0.197692308,-0.367692308,-0.737692308,0.085384615,-1.045384615,1.386923077,-1.203846154,1.426153846,-0.243076923,0.014307692,0.316692308,0.869153846,0.002076923,-0.226153846,0.575692308,-0.372307692,0.288461538,-0.624615385,-0.250769231,-0.115384615,0.220769231,0.952307692,0.899230769,0.317692308,0.88,0.026923077,0.216153846,-0.200769231,1.715384615,3.035384615,0.693846154,0.535384615,-0.570769231,0.771538462,0.266923077,0.332307692,-0.153692308,0.021076923,0.055,-0.407923077,-0.163846154,0.341,0.592,0.261923077,-0.332307692,0.467692308,-0.118461538,-0.757692308,0.396923077,0.243076923,-0.008461538,-0.088461538,-0.136923077,-0.119230769,-0.089230769,0.583076923,0.026923077,7.692,7.692,23.077,30.769,53.846,46.154,38.462,38.462,0,60.46016,2
0.462,0.154,13,0.615,0.296254119,0.705384615,1.985384615,0.100769231,0.365384615,0.231538462,-0.106153846,0.935384615,0.049230769,0.000769231,-0.405384615,-0.473846154,0.197692308,-0.367692308,1.985384615,0.100769231,0.365384615,0.231538462,-0.106153846,0.935384615,0.049230769,0.000769231,-0.405384615,-0.473846154,0.197692308,-0.367692308,-0.737692308,0.085384615,-1.045384615,1.386923077,-1.203846154,1.426153846,-0.243076923,0.014307692,0.316692308,0.869153846,0.002076923,-0.226153846,0.575692308,-0.372307692,0.288461538,-0.624615385,-0.250769231,-0.115384615,0.220769231,0.952307692,0.899230769,0.317692308,0.88,0.026923077,0.216153846,-0.200769231,1.715384615,3.035384615,0.693846154,0.535384615,-0.570769231,0.771538462,0.266923077,0.332307692,-0.153692308,0.021076923,0.055,-0.407923077,-0.163846154,0.341,0.592,0.261923077,-0.332307692,0.467692308,-0.118461538,-0.757692308,0.396923077,0.243076923,-0.008461538,-0.088461538,-0.136923077,-0.119230769,-0.089230769,0.583076923,0.026923077,7.692,7.692,23.077,30.769,53.846,46.154,38.462,38.462,0,128.47784,3
0.077,0.538,13,0.615,0.099480387,0.663076923,1.786153846,0.026923077,0.290769231,0.249230769,-0.209230769,0.773846154,0.086153846,0.036923077,-0.358461538,-0.675384615,0.308461538,-0.395384615,1.786153846,0.026923077,0.290769231,0.249230769,-0.209230769,0.773846154,0.086153846,0.036923077,-0.358461538,-0.675384615,0.308461538,-0.395384615,-0.526153846,0.203076923,-1.039230769,0.983846154,-1.363846154,1.106153846,-0.056153846,0.041692308,0.409230769,0.764076923,0.253153846,-0.122615385,0.594076923,-1.15,0.515384615,-0.656923077,0.011538462,-0.072307692,0.21,0.799230769,0.789230769,0.198461538,0.839230769,-0.068461538,0.3,-0.183076923,1.594615385,2.583076923,0.349230769,0.769230769,-0.618461538,0.746153846,0.245384615,0.247692308,-0.282846154,-0.011076923,0.037923077,-0.323,-0.224230769,0.435384615,0.496692308,0.237,-0.319230769,0.226153846,-0.276153846,-0.646923077,0.39,0.250769231,0.041538462,-0.046153846,-0.143846154,-0.159230769,-0.223076923,0.563076923,0.050769231,7.692,7.692,30.769,23.077,53.846,46.154,38.462,38.462,0,58.12224,2
0.56,0.24,25,0.48,0.251687431,0.5624,1.8624,-0.0592,-0.2444,0.2476,0.2852,-0.1784,0.242,-0.0996,-0.1612,0.478,0.6376,-0.0072,1.8624,-0.0592,-0.2444,0.2476,0.2852,-0.1784,0.242,-0.0996,-0.1612,0.478,0.6376,-0.0072,0.3636,0.4256,0.7872,-0.2772,0.8352,0.1368,-0.73,0.09924,-0.17068,-0.39584,-0.5136,-0.42788,0.36012,-4.6792,0.0908,-0.2432,0.13,0.7136,-0.1396,-0.4008,-0.1348,0.3052,0.2372,0.54,-0.2072,-0.236,0.4752,-0.6248,1.0344,-0.0748,1.1564,0.1824,0.024,-0.1512,-0.85704,-0.0414,0.05512,0.19048,-0.11444,-0.39404,0.297,0.07924,-0.114,-0.1632,0.3384,0.3604,0.74,-0.1416,-0.036,0.1072,-0.0408,-0.1508,-0.2528,0.3648,-0.2336,48,56,8,16,60,40,20,20,0,50.093361,2
0.136,0.636,22,0.5,0.556357452,0.644545455,0.283636364,-0.292272727,-0.175454545,0.17,-0.149090909,-0.089090909,0.531363636,-0.078636364,0.359545455,-0.248636364,-0.112272727,0.470909091,0.283636364,-0.292272727,-0.175454545,0.17,-0.149090909,-0.089090909,0.531363636,-0.078636364,0.359545455,-0.248636364,-0.112272727,0.470909091,0.175909091,0.301363636,-0.488636364,-0.593181818,-0.757272727,0.500909091,-0.065,-0.011136364,0.048136364,0.092136364,0.281136364,-0.190909091,0.347409091,-3.910454545,-0.351818182,-0.210454545,0.054545455,0.447272727,0.236363636,-0.229090909,-0.056363636,-0.184545455,0.349545455,-0.235909091,0.346363636,-0.056818182,1.259545455,-0.778181818,0.235,0.617272727,0.046818182,0.311363636,0.183636364,-0.335909091,-0.739,-0.239136364,-0.010045455,-0.131,-0.281272727,-0.118363636,0.252954545,0.253090909,-0.224545455,0.020454545,-0.276818182,0.325,-0.114090909,0.186363636,0.292727273,-0.003636364,0.029545455,0.052272727,-0.189090909,0.55,-0.391818182,22.727,36.364,31.818,31.818,59.091,40.909,31.818,31.818,0,6.2633322,1
0.239,0.304,46,0.391,0.37076136,0.329130435,2.7,-0.132608696,-0.061521739,0.285434783,0.095,0.079782609,0.451521739,0.178043478,-0.307826087,-0.31,0.050217391,0.094782609,2.7,-0.132608696,-0.061521739,0.285434783,0.095,0.079782609,0.451521739,0.178043478,-0.307826087,-0.31,0.050217391,0.094782609,-0.033478261,0.215434783,0.078913043,0.050869565,-0.842173913,0.433695652,0.064130435,-0.259586957,-0.062956522,0.153456522,0.29923913,-0.057282609,0.5765,-3.398043478,0.211304348,-0.267826087,-0.031956522,0.554565217,-0.072173913,0.179347826,0.081304348,0.16673913,0.500217391,-0.078478261,0.341521739,0.076956522,0.039782609,0.350434783,0.495217391,0.785217391,0.092608696,0.356521739,0.259782609,0.101086957,-0.655586957,-0.031565217,-0.01473913,-0.069369565,-0.306086957,-0.455630435,0.275282609,0.501391304,0.016304348,0.033913043,-0.217173913,-0.030869565,0.153043478,0.095869565,0.396956522,0.03826087,0.207391304,-0.063695652,-0.222391304,0.466086957,-0.136956522,26.087,39.13,30.435,21.739,60.87,39.13,30.435,30.435,0,25.0343364,1
0.236,0.218,55,0.291,0.156936043,0.118727273,2.619272727,-0.004727273,-0.260727273,0.065090909,0.169454545,-0.053636364,-0.313636364,0.255818182,0.189636364,-0.270727273,0.313454545,0.098,2.619272727,-0.004727273,-0.260727273,0.065090909,0.169454545,-0.053636364,-0.313636364,0.255818182,0.189636364,-0.270727273,0.313454545,0.098,-0.091454545,-0.225272727,0.605090909,0.085636364,-0.138363636,-0.036909091,0.353818182,-0.428836364,-0.223727273,-0.108072727,0.163472727,0.097127273,-0.121872727,-4.081454545,0.058727273,-0.171272727,-0.036545455,0.668,-0.262,0.081090909,-0.167272727,0.389454545,0.064363636,-0.01,0.345272727,0.027454545,-2.004,0.108181818,0.468909091,0.152363636,-0.333272727,0.272909091,-0.084909091,0.323818182,-0.781745455,-0.016218182,-0.050854545,-0.040309091,-0.143581818,-0.424218182,0.150654545,0.488,0.468545455,0.082,-0.031090909,-0.217454545,-0.009454545,0.055636364,0.147090909,0.096909091,0.145090909,-0.083272727,-0.112181818,0.333818182,-0.305454545,23.636,47.273,14.545,14.545,52.727,47.273,27.273,18.182,9.091,200.2565916,3
0.473,0.218,55,0.291,0.124354043,0.134909091,2.491636364,-0.063090909,-0.265636364,0.115090909,0.203636364,-0.118727273,-0.308,0.218363636,0.144363636,-0.230545455,0.399090909,0.149636364,2.491636364,-0.063090909,-0.265636364,0.115090909,0.203636364,-0.118727273,-0.308,0.218363636,0.144363636,-0.230545455,0.399090909,0.149636364,-0.189818182,-0.154909091,0.592,-0.073636364,-0.162363636,0.039272727,0.314727273,-0.354345455,-0.277054545,-0.159672727,0.207436364,0.077963636,-0.136290909,-4.332909091,0.055090909,-0.241454545,0.049818182,0.749090909,-0.234727273,0.022,-0.248909091,0.501272727,0.090181818,-0.072545455,0.429818182,-0.030727273,-1.996181818,-0.233272727,0.676363636,0.169636364,-0.337636364,0.396727273,-0.148363636,0.268727273,-0.818854545,0.006763636,-0.046545455,-0.007890909,-0.183909091,-0.537418182,0.178509091,0.563236364,0.456,0.064363636,0.024181818,-0.230727273,0.013636364,0.106727273,0.24,0.120545455,0.103454545,-0.057090909,-0.147454545,0.328545455,-0.294545455,27.273,47.273,14.545,12.727,56.364,43.636,25.455,18.182,7.273,200.2116298,3
0.167,0.667,6,0.667,0.382647754,0.63,1.61,0.33,0.55,0.265,-0.02,1.46,-0.475,0.065,0.19,-0.525,0.335,-0.24,1.61,0.33,0.55,0.265,-0.02,1.46,-0.475,0.065,0.19,-0.525,0.335,-0.24,-1.39,0,-1.035,2.415,-0.95,2.465,-0.64,-0.2715,0.2485,1.177,-0.5135,-0.4895,0.3885,1.57,-0.165,-0.88,-0.775,-0.375,0.165,1.38,1.245,0.775,1.195,0.27,0.31,-0.36,1.17,4.775,1.735,0.295,-1.155,1.225,0.21,0.73,0.1745,0.142,0.2785,-0.614,-0.1135,0.4045,0.7675,0.374,-0.22,1.12,0.185,-1.23,0.47,0.17,-0.165,-0.135,-0.085,-0.175,0.245,0.53,0.065,0,0,0,50,50,50,50,50,0,96.422,2
0.125,0.5,8,0.5,0.205678781,0.10625,4.41875,0.1125,0.23625,0.43125,-0.4125,0.7325,0.1225,0.52,0.37,-0.33125,0.5225,-0.0025,4.41875,0.1125,0.23625,0.43125,-0.4125,0.7325,0.1225,0.52,0.37,-0.33125,0.5225,-0.0025,0.19,0.68125,0.3425,1.14375,-1.46,1.5775,-0.04875,-0.271125,0.641,0.48675,-0.054,0.01425,0.93975,-1.7125,1.43375,-1.14375,0.00625,-0.245,-0.2275,0.525,0.75,0.42125,0.94875,0.57125,0.585,0.13375,0.28,3.135,0.3975,1.31375,-0.0025,0.4775,-0.6675,0.07875,-0.361125,0.307,0.302875,-0.147625,-0.313125,0.69425,0.554,0.273,0.12875,0.17625,-0.785,-0.18125,0.53375,0.10125,0.31875,0.125,-0.105,-0.3375,-0.1625,0.4925,0.2,0,0,12.5,25,37.5,62.5,62.5,62.5,0,111.744,2
0.333,0.583,24,0.5,0.396872952,0.540833333,-0.023333333,-0.310833333,-0.272083333,0.172916667,-0.02125,-0.27875,-0.142083333,-0.11,-0.007083333,-0.789166667,0.189583333,-0.002083333,-0.023333333,-0.310833333,-0.272083333,0.172916667,-0.02125,-0.27875,-0.142083333,-0.11,-0.007083333,-0.789166667,0.189583333,-0.002083333,-0.175416667,0.059166667,-0.48625,-0.762083333,-0.34375,-0.175416667,0.337916667,0.092291667,-0.087708333,-0.069583333,0.718708333,0.036708333,-0.109458333,-4.907083333,-0.286666667,-0.226666667,0.379583333,0.755,0.1775,-0.138333333,-0.279583333,-0.0175,0.167916667,-0.424166667,0.280416667,-0.150416667,-0.264583333,-1.220833333,0.062916667,0.507083333,-0.62,0.4,0.0825,0.339166667,-0.906541667,-0.267791667,-0.135583333,-0.026,-0.299166667,-0.387833333,0.099708333,0.420041667,-0.040416667,-0.235,0.029166667,-0.11875,-0.065,0.295,0.18125,-0.014583333,0.134166667,-0.194583333,-0.41625,0.39625,-0.367916667,37.5,45.833,33.333,12.5,62.5,37.5,20.833,16.667,4.167,136,3
0.115,0.192,26,0.5,0.283893885,0.518461538,-0.249230769,-0.361923077,-0.329230769,0.194615385,-0.015,-0.422692308,-0.026153846,-0.100384615,-0.013461538,-0.750769231,0.223846154,0.270384615,-0.249230769,-0.361923077,-0.329230769,0.194615385,-0.015,-0.422692308,-0.026153846,-0.100384615,-0.013461538,-0.750769231,0.223846154,0.270384615,-0.335769231,0.125769231,-0.326923077,-1.127692308,-0.419615385,-0.284615385,0.205,0.033846154,-0.152307692,-0.168807692,0.802346154,-0.208653846,-0.106653846,-5.375,-0.257692308,-0.187307692,0.464230769,0.976538462,0.169230769,-0.274230769,-0.447692308,0.083846154,0.123076923,-0.484615385,0.411538462,-0.38,-0.341923077,-1.820384615,0.158846154,0.378846154,-0.47,0.732307692,0.183461538,0.301538462,-0.981884615,-0.267269231,-0.149230769,0.034269231,-0.322461538,-0.585653846,0.103230769,0.604153846,-0.049230769,-0.225,0.121153846,-0.066923077,-0.077692308,0.447692308,0.228076923,0.067692308,0.150384615,-0.126153846,-0.43,0.346538462,-0.396538462,42.308,50,34.615,11.538,65.385,34.615,19.231,15.385,3.846,16,1
0.158,0.316,19,0.632,0.467953682,0.83,-1.202105263,-0.483684211,-0.211578947,0.11,-0.141052632,-0.266842105,-0.068421053,-0.374210526,-0.116842105,-0.805789474,0.228421053,-0.082631579,-1.202105263,-0.483684211,-0.211578947,0.11,-0.141052632,-0.266842105,-0.068421053,-0.374210526,-0.116842105,-0.805789474,0.228421053,-0.082631579,-0.072631579,-0.037368421,-1.298421053,-0.835263158,-0.353157895,-0.132631579,0.339473684,0.367736842,0.013736842,0.056789474,0.786684211,0.134631579,-0.103421053,-4.731052632,-0.55,-0.211052632,0.426842105,0.666315789,0.453684211,-0.157894737,-0.210526316,-0.204210526,0.225263158,-0.627368421,0.108947368,-0.168421053,1.079473684,-1.524736842,-0.018947368,0.578421053,-0.714736842,0.326315789,0.056315789,0.258947368,-0.876578947,-0.343894737,-0.103473684,-0.040526316,-0.386684211,-0.346368421,0.066105263,0.328842105,-0.341578947,-0.278421053,-0.008947368,-0.107894737,-0.097894737,0.270526316,0.227894737,-0.063684211,0.125263158,-0.147368421,-0.419473684,0.527368421,-0.385263158,36.842,42.105,42.105,15.789,73.684,26.316,10.526,10.526,0,16,1
0.07,0.535,43,0.465,0.130552943,0.325813953,0.925813953,-0.160930233,-0.326511628,0.144651163,-0.163255814,-0.285348837,-0.118372093,0.125116279,-0.020465116,-0.506744186,0.013953488,-0.002093023,0.925813953,-0.160930233,-0.326511628,0.144651163,-0.163255814,-0.285348837,-0.118372093,0.125116279,-0.020465116,-0.506744186,0.013953488,-0.002093023,-0.22744186,-0.220465116,0.116511628,-0.566511628,-0.320232558,-0.178604651,0.420697674,-0.288046512,0.024186047,-0.157953488,0.499674419,0.005976744,-0.084302326,-4.819069767,-0.299767442,0.00372093,0.289069767,0.790232558,-0.060465116,-0.140930233,-0.26627907,-0.115116279,0.113255814,-0.35,0.337674419,-0.114418605,-0.891860465,-0.765581395,-0.30627907,0.640465116,-0.48372093,0.392093023,0.158837209,0.191627907,-0.896046512,-0.339116279,-0.263767442,-0.056232558,-0.140930233,-0.454627907,0.185930233,0.361651163,0.207674419,-0.230232558,0.021162791,-0.17744186,-0.011395349,0.214186047,0.113953488,-0.098837209,0.206744186,-0.01372093,-0.376046512,0.37255814,-0.377906977,34.884,55.814,34.884,9.302,55.814,44.186,23.256,16.279,6.977,32,1
0.125,0.5,8,0.625,0.9717778,0.62,6.295,0.43,0.815,0.26,0.26,1.685,0.325,0.15,-1.43,0.515,0.22,-0.395,6.295,0.43,0.815,0.26,0.26,1.685,0.325,0.15,-1.43,0.515,0.22,-0.395,-1.035,0.165,-0.42,3.22,-1.455,2.715,-0.88,-0.1925,0.1515,1.2925,-0.844,-0.431,1.174,2.98,0.61,-0.615,-1.175,-0.3,0.015,1.755,1.515,1.01,1.15,0.67,0.145,-0.01,2.27,5.575,1.99,-0.17,0.295,0.9,0.115,0.455,0.397,0.385,0.1235,-0.6295,-0.0465,0.049,1.133,0.5245,-0.285,1.235,0.155,-1.11,0.7,0.22,0.06,-0.11,-0.285,-0.01,0.39,0.625,0.265,0,0,0,50,50,50,50,50,0,13.18277,1
0.375,0.25,8,0.625,0.965913941,0.63,1.61,0.33,0.55,0.265,-0.02,1.46,-0.475,0.065,0.19,-0.525,0.335,-0.24,1.61,0.33,0.55,0.265,-0.02,1.46,-0.475,0.065,0.19,-0.525,0.335,-0.24,-1.39,0,-1.035,2.415,-0.95,2.465,-0.64,-0.2715,0.2485,1.177,-0.5135,-0.4895,0.3885,1.57,-0.165,-0.88,-0.775,-0.375,0.165,1.38,1.245,0.775,1.195,0.27,0.31,-0.36,1.17,4.775,1.735,0.295,-1.155,1.225,0.21,0.73,0.1745,0.142,0.2785,-0.614,-0.1135,0.4045,0.7675,0.374,-0.22,1.12,0.185,-1.23,0.47,0.17,-0.165,-0.135,-0.085,-0.175,0.245,0.53,0.065,0,0,0,50,50,50,50,50,0,31.9905,1
0.1,0.6,10,0.6,0.93131553,0.62,6.295,0.43,0.815,0.26,0.26,1.685,0.325,0.15,-1.43,0.515,0.22,-0.395,6.295,0.43,0.815,0.26,0.26,1.685,0.325,0.15,-1.43,0.515,0.22,-0.395,-1.035,0.165,-0.42,3.22,-1.455,2.715,-0.88,-0.1925,0.1515,1.2925,-0.844,-0.431,1.174,2.98,0.61,-0.615,-1.175,-0.3,0.015,1.755,1.515,1.01,1.15,0.67,0.145,-0.01,2.27,5.575,1.99,-0.17,0.295,0.9,0.115,0.455,0.397,0.385,0.1235,-0.6295,-0.0465,0.049,1.133,0.5245,-0.285,1.235,0.155,-1.11,0.7,0.22,0.06,-0.11,-0.285,-0.01,0.39,0.625,0.265,0,0,0,50,50,50,50,50,0,4.7576925,1
0.1,0.5,10,0.6,0.924517039,0.63,1.61,0.33,0.55,0.265,-0.02,1.46,-0.475,0.065,0.19,-0.525,0.335,-0.24,1.61,0.33,0.55,0.265,-0.02,1.46,-0.475,0.065,0.19,-0.525,0.335,-0.24,-1.39,0,-1.035,2.415,-0.95,2.465,-0.64,-0.2715,0.2485,1.177,-0.5135,-0.4895,0.3885,1.57,-0.165,-0.88,-0.775,-0.375,0.165,1.38,1.245,0.775,1.195,0.27,0.31,-0.36,1.17,4.775,1.735,0.295,-1.155,1.225,0.21,0.73,0.1745,0.142,0.2785,-0.614,-0.1135,0.4045,0.7675,0.374,-0.22,1.12,0.185,-1.23,0.47,0.17,-0.165,-0.135,-0.085,-0.175,0.245,0.53,0.065,0,0,0,50,50,50,50,50,0,9.57012,1
0.286,0.429,14,0.571,1.036327048,0.62,6.295,0.43,0.815,0.26,0.26,1.685,0.325,0.15,-1.43,0.515,0.22,-0.395,6.295,0.43,0.815,0.26,0.26,1.685,0.325,0.15,-1.43,0.515,0.22,-0.395,-1.035,0.165,-0.42,3.22,-1.455,2.715,-0.88,-0.1925,0.1515,1.2925,-0.844,-0.431,1.174,2.98,0.61,-0.615,-1.175,-0.3,0.015,1.755,1.515,1.01,1.15,0.67,0.145,-0.01,2.27,5.575,1.99,-0.17,0.295,0.9,0.115,0.455,0.397,0.385,0.1235,-0.6295,-0.0465,0.049,1.133,0.5245,-0.285,1.235,0.155,-1.11,0.7,0.22,0.06,-0.11,-0.285,-0.01,0.39,0.625,0.265,0,0,0,50,50,50,50,50,0,1.8111675,1
0.071,0.643,14,0.571,1.029633587,0.63,1.61,0.33,0.55,0.265,-0.02,1.46,-0.475,0.065,0.19,-0.525,0.335,-0.24,1.61,0.33,0.55,0.265,-0.02,1.46,-0.475,0.065,0.19,-0.525,0.335,-0.24,-1.39,0,-1.035,2.415,-0.95,2.465,-0.64,-0.2715,0.2485,1.177,-0.5135,-0.4895,0.3885,1.57,-0.165,-0.88,-0.775,-0.375,0.165,1.38,1.245,0.775,1.195,0.27,0.31,-0.36,1.17,4.775,1.735,0.295,-1.155,1.225,0.21,0.73,0.1745,0.142,0.2785,-0.614,-0.1135,0.4045,0.7675,0.374,-0.22,1.12,0.185,-1.23,0.47,0.17,-0.165,-0.135,-0.085,-0.175,0.245,0.53,0.065,0,0,0,50,50,50,50,50,0,5.008095,1
0.188,0.25,16,0.562,1.023652346,0.62,6.295,0.43,0.815,0.26,0.26,1.685,0.325,0.15,-1.43,0.515,0.22,-0.395,6.295,0.43,0.815,0.26,0.26,1.685,0.325,0.15,-1.43,0.515,0.22,-0.395,-1.035,0.165,-0.42,3.22,-1.455,2.715,-0.88,-0.1925,0.1515,1.2925,-0.844,-0.431,1.174,2.98,0.61,-0.615,-1.175,-0.3,0.015,1.755,1.515,1.01,1.15,0.67,0.145,-0.01,2.27,5.575,1.99,-0.17,0.295,0.9,0.115,0.455,0.397,0.385,0.1235,-0.6295,-0.0465,0.049,1.133,0.5245,-0.285,1.235,0.155,-1.11,0.7,0.22,0.06,-0.11,-0.285,-0.01,0.39,0.625,0.265,0,0,0,50,50,50,50,50,0,7.582575,1
0.375,0.562,16,0.562,1.016609389,0.63,1.61,0.33,0.55,0.265,-0.02,1.46,-0.475,0.065,0.19,-0.525,0.335,-0.24,1.61,0.33,0.55,0.265,-0.02,1.46,-0.475,0.065,0.19,-0.525,0.335,-0.24,-1.39,0,-1.035,2.415,-0.95,2.465,-0.64,-0.2715,0.2485,1.177,-0.5135,-0.4895,0.3885,1.57,-0.165,-0.88,-0.775,-0.375,0.165,1.38,1.245,0.775,1.195,0.27,0.31,-0.36,1.17,4.775,1.735,0.295,-1.155,1.225,0.21,0.73,0.1745,0.142,0.2785,-0.614,-0.1135,0.4045,0.7675,0.374,-0.22,1.12,0.185,-1.23,0.47,0.17,-0.165,-0.135,-0.085,-0.175,0.245,0.53,0.065,0,0,0,50,50,50,50,50,0,4.447135,1
0.444,0.333,18,0.556,1.042977321,0.62,6.295,0.43,0.815,0.26,0.26,1.685,0.325,0.15,-1.43,0.515,0.22,-0.395,6.295,0.43,0.815,0.26,0.26,1.685,0.325,0.15,-1.43,0.515,0.22,-0.395,-1.035,0.165,-0.42,3.22,-1.455,2.715,-0.88,-0.1925,0.1515,1.2925,-0.844,-0.431,1.174,2.98,0.61,-0.615,-1.175,-0.3,0.015,1.755,1.515,1.01,1.15,0.67,0.145,-0.01,2.27,5.575,1.99,-0.17,0.295,0.9,0.115,0.455,0.397,0.385,0.1235,-0.6295,-0.0465,0.049,1.133,0.5245,-0.285,1.235,0.155,-1.11,0.7,0.22,0.06,-0.11,-0.285,-0.01,0.39,0.625,0.265,0,0,0,50,50,50,50,50,0,13.1737675,1
0.222,0.667,18,0.556,1.036578687,0.63,1.61,0.33,0.55,0.265,-0.02,1.46,-0.475,0.065,0.19,-0.525,0.335,-0.24,1.61,0.33,0.55,0.265,-0.02,1.46,-0.475,0.065,0.19,-0.525,0.335,-0.24,-1.39,0,-1.035,2.415,-0.95,2.465,-0.64,-0.2715,0.2485,1.177,-0.5135,-0.4895,0.3885,1.57,-0.165,-0.88,-0.775,-0.375,0.165,1.38,1.245,0.775,1.195,0.27,0.31,-0.36,1.17,4.775,1.735,0.295,-1.155,1.225,0.21,0.73,0.1745,0.142,0.2785,-0.614,-0.1135,0.4045,0.7675,0.374,-0.22,1.12,0.185,-1.23,0.47,0.17,-0.165,-0.135,-0.085,-0.175,0.245,0.53,0.065,0,0,0,50,50,50,50,50,0,6.855888,1
